fecha,hora,puerto,mmsi,nombre,distancia_m,zona
2026-09-05,19:40:09,Vicentin S.A.I.C,357458000,BULK ITALY,202.1,SanLorenzo
2026-09-05,19:40:09,Cofco Internacional Argentina S.A.,563169800,RUBY,150.7,SanLorenzo
2026-09-05,19:40:09,Terminal 6 S.A. Muelle Norte,636015600,F. F GLORY,151.9,SanLorenzo
2026-09-05,19:40:09,Louis Dreyfus y Cia. Ltda. Timbúes,341694002,H7 HSB5,335.2,SanLorenzo
2026-09-05,19:40:09,Terminal 6 S.A. Muelle Sur,538004481,AGIA PARASKEVI,116.9,SanLorenzo
2026-09-05,19:40:09,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,182.9,SanLorenzo
2026-09-05,19:40:09,Cofco S.A.,636024698,MC CALYPSO,145.8,SanLorenzo
2026-09-05,19:40:09,Central Termoeléctrica Timbués Renova,636093258,EMMA JANNEKE,292.9,SanLorenzo
2026-09-05,19:40:09,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,152.8,SanLorenzo
2026-09-05,19:40:09,Terminal Chacabuco YPF,701001114,IGUAZU,117.2,SanLorenzo
2026-09-05,19:40:09,Central Termoeléctrica Timbués Renova,563234800,IVS DUNES,160.4,SanLorenzo
2026-09-05,19:40:09,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,178.7,SanLorenzo
2026-09-05,19:40:09,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,321.3,SanLorenzo
2026-09-05,19:40:09,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,187.0,SanLorenzo
2026-09-05,19:40:09,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,153.1,SanLorenzo
2026-09-05,19:40:09,Molinos Rí­o De La Plata,256672000,ARIETTA,376.9,SanLorenzo
2026-09-05,19:40:09,Terminal Chacabuco YPF,701001324,HALCON,116.1,SanLorenzo
2026-09-05,19:40:09,Puerto San Lorenzo,563163900,ANNA SCHULTE,104.5,SanLorenzo
2026-09-05,19:40:09,Axion San Lorenzo,538009801,HELIOS,159.5,SanLorenzo
2026-09-05,19:40:09,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,216.7,SanLorenzo
2026-09-05,19:40:09,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,103.5,SanLorenzo
2026-09-05,19:40:09,Yeruvá S.A.,701006899,DON BASILIO,82.0,SanLorenzo
2026-09-05,19:40:09,ADM Agro Terminal El Tránsito,563033900,TORM SUPREME,82.6,SanLorenzo
2026-09-05,19:40:09,Puerto Rosario,701001404,GUAZU PUCU,207.2,SanLorenzo
2026-09-05,19:40:09,Puerto Diamante,701006803,ANTONIO PUGLIESE,453.2,SanLorenzo
2026-09-05,19:40:09,Cofco S.A.,701006396,VB RECOLETA,222.6,SanLorenzo
2026-09-05,19:40:09,Cargill S.A. Punta Alvear,538011430,SOFIA,112.3,SanLorenzo
2026-09-05,19:40:09,Vicentin S.A.I.C,357458000,BULK ITALY,202.1,Rosario
2026-09-05,19:40:09,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,68.8,Rosario
2026-09-05,19:40:09,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,182.9,Rosario
2026-09-05,19:40:09,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,152.8,Rosario
2026-09-05,19:40:09,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,178.7,Rosario
2026-09-05,19:40:09,Puerto Villa Constitución Unidad II,701006679,,82.1,Rosario
2026-09-05,19:40:09,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,321.3,Rosario
2026-09-05,19:40:09,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,187.0,Rosario
2026-09-05,19:40:09,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,538008276,PORT IMABARI,215.8,Rosario
2026-09-05,19:40:09,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,153.1,Rosario
2026-09-05,19:40:09,Molinos Rí­o De La Plata,256672000,ARIETTA,376.9,Rosario
2026-09-05,19:40:09,Puerto San Lorenzo,563163900,ANNA SCHULTE,104.5,Rosario
2026-09-05,19:40:09,Axion San Lorenzo,538009801,,159.5,Rosario
2026-09-05,19:40:09,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,216.7,Rosario
2026-09-05,19:40:09,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,103.5,Rosario
2026-09-05,19:40:09,Yeruvá S.A.,701006899,DON BASILIO,82.0,Rosario
2026-09-05,19:40:09,Puerto Rosario,701001404,GUAZU PUCU,207.2,Rosario
2026-09-05,19:40:09,Cofco S.A.,701006396,VB RECOLETA,222.6,Rosario
2026-09-05,19:40:09,Cargill S.A. Punta Alvear,538011430,SOFIA,112.3,Rosario
2026-09-05,19:40:09,Siderca S.A.,636019109,JY LAKE,376.3,DelGuazu
2026-09-05,19:40:09,Terminal Zarate S.A.,636025521,ITHACA,130.2,DelGuazu
2026-09-05,19:40:09,R.h.a.s.a. - Pobater,701006513,AMANCAY,160.2,DelGuazu
2026-09-05,19:40:09,R.h.a.s.a. - Pobater,701006318,MAMACOTA,159.7,DelGuazu
2026-09-05,19:40:09,Esso S.a.p.a.,701137000,PUNTA PIRAMIDES,447.6,DelGuazu
2026-09-05,19:40:09,Esso S.a.p.a.,701007053,B/T NANY,171.2,DelGuazu
2026-09-05,19:40:09,Terminal Zarate S.A.,755138000,INCANSABLE,64.7,DelGuazu
2026-09-05,19:40:09,Maripasa S.A.,755201178,NUAR B.,187.1,DelGuazu
2026-09-05,19:40:09,Maripasa S.A.,701006643,DON RAXYZ,214.1,DelGuazu
2026-09-05,19:40:09,Carboclor S.A.,215622000,TAXIDIARA,111.2,DelGuazu
2026-09-05,19:40:09,Terminal Zarate S.A.,755138000,,64.0,Braga
2026-09-05,19:40:09,Maripasa S.A.,755125000,,305.1,Braga
2026-09-05,19:40:09,Puerto Buenos Aires,352004466,ASTURIANO III,342.2,Braga
2026-09-05,19:40:09,Siderca S.A.,636019109,,376.3,Braga
2026-09-05,19:40:09,Maripasa S.A.,701006643,,214.5,Braga
2026-09-05,19:40:09,Puerto Dock Sud,352287000,ELENA H,186.8,Braga
2026-09-05,19:40:09,Maripasa S.A.,755201178,,186.9,Braga
2026-09-05,19:40:09,Puerto Buenos Aires,755043000,AVA PAYAGUA,204.7,Braga
2026-09-05,19:40:09,Carboclor S.A.,215622000,,111.2,Braga
2026-09-05,19:40:09,Puerto Barranqueras,701006277,,455.9,BellaVista
2026-09-05,19:50:09,Muelle Alumbrera,255915742,,161.5,SanLorenzo
2026-09-05,19:50:09,Cofco Internacional Argentina S.A.,563169800,RUBY,148.4,SanLorenzo
2026-09-05,19:50:09,Vicentin S.A.I.C,357458000,BULK ITALY,199.6,SanLorenzo
2026-09-05,19:50:09,Terminal 6 S.A. Muelle Norte,636015600,F. F GLORY,151.0,SanLorenzo
2026-09-05,19:50:09,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,69.3,SanLorenzo
2026-09-05,19:50:09,Terminal 6 S.A. Muelle Sur,538004481,AGIA PARASKEVI,123.6,SanLorenzo
2026-09-05,19:50:09,Louis Dreyfus y Cia. Ltda. Timbúes,341694002,H7 HSB5,337.3,SanLorenzo
2026-09-05,19:50:09,Cofco S.A.,636024698,MC CALYPSO,145.8,SanLorenzo
2026-09-05,19:50:09,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,183.1,SanLorenzo
2026-09-05,19:50:09,Central Termoeléctrica Timbués Renova,636093258,EMMA JANNEKE,291.6,SanLorenzo
2026-09-05,19:50:09,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,151.5,SanLorenzo
2026-09-05,19:50:09,Terminal Chacabuco YPF,701001114,IGUAZU,118.0,SanLorenzo
2026-09-05,19:50:09,Central Termoeléctrica Timbués Renova,563234800,IVS DUNES,160.3,SanLorenzo
2026-09-05,19:50:09,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,183.6,SanLorenzo
2026-09-05,19:50:09,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,324.4,SanLorenzo
2026-09-05,19:50:09,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,189.3,SanLorenzo
2026-09-05,19:50:09,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,157.5,SanLorenzo
2026-09-05,19:50:09,Molinos Rí­o De La Plata,256672000,ARIETTA,372.8,SanLorenzo
2026-09-05,19:50:09,Terminal Chacabuco YPF,701001324,HALCON,116.6,SanLorenzo
2026-09-05,19:50:09,Axion San Lorenzo,538009801,HELIOS,160.3,SanLorenzo
2026-09-05,19:50:09,Puerto San Lorenzo,563163900,ANNA SCHULTE,113.3,SanLorenzo
2026-09-05,19:50:09,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,215.3,SanLorenzo
2026-09-05,19:50:09,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,103.0,SanLorenzo
2026-09-05,19:50:09,Cofco S.A.,701006396,VB RECOLETA,222.6,SanLorenzo
2026-09-05,19:50:09,ADM Agro Terminal El Tránsito,563033900,TORM SUPREME,84.3,SanLorenzo
2026-09-05,19:50:09,Puerto Diamante,701006803,ANTONIO PUGLIESE,453.2,SanLorenzo
2026-09-05,19:50:09,Central Termoeléctrica Timbués Renova,701006443,MAYU,59.8,SanLorenzo
2026-09-05,19:50:09,Vicentin S.A.I.C,357458000,BULK ITALY,199.6,Rosario
2026-09-05,19:50:09,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,69.3,Rosario
2026-09-05,19:50:09,Cofco S.A.,636024698,,145.8,Rosario
2026-09-05,19:50:09,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,183.1,Rosario
2026-09-05,19:50:09,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,151.5,Rosario
2026-09-05,19:50:09,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,183.6,Rosario
2026-09-05,19:50:09,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,324.4,Rosario
2026-09-05,19:50:09,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,189.3,Rosario
2026-09-05,19:50:09,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,538008276,PORT IMABARI,214.1,Rosario
2026-09-05,19:50:09,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,157.5,Rosario
2026-09-05,19:50:09,Molinos Rí­o De La Plata,256672000,ARIETTA,372.8,Rosario
2026-09-05,19:50:09,Axion San Lorenzo,538009801,,160.3,Rosario
2026-09-05,19:50:09,Puerto San Lorenzo,563163900,ANNA SCHULTE,113.3,Rosario
2026-09-05,19:50:09,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,215.3,Rosario
2026-09-05,19:50:09,Puerto Villa Constitución Unidad II,701006679,,90.4,Rosario
2026-09-05,19:50:09,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,103.0,Rosario
2026-09-05,19:50:09,Cofco S.A.,701006396,VB RECOLETA,222.6,Rosario
2026-09-05,19:50:09,Carboclor S.A.,215622000,TAXIDIARA,113.8,DelGuazu
2026-09-05,19:50:09,Siderca S.A.,636019109,JY LAKE,377.4,DelGuazu
2026-09-05,19:50:09,Terminal Zarate S.A.,636025521,ITHACA,132.6,DelGuazu
2026-09-05,19:50:09,R.h.a.s.a. - Pobater,701006513,AMANCAY,162.2,DelGuazu
2026-09-05,19:50:09,R.h.a.s.a. - Pobater,701006318,MAMACOTA,159.1,DelGuazu
2026-09-05,19:50:09,Esso S.a.p.a.,701137000,PUNTA PIRAMIDES,447.8,DelGuazu
2026-09-05,19:50:09,Maripasa S.A.,701006643,DON RAXYZ,214.4,DelGuazu
2026-09-05,19:50:09,Terminal Zarate S.A.,755138000,INCANSABLE,68.9,DelGuazu
2026-09-05,19:50:09,Maripasa S.A.,755201178,NUAR B.,187.2,DelGuazu
2026-09-05,19:50:09,Maripasa S.A.,701006643,,214.5,Braga
2026-09-05,19:50:09,Siderca S.A.,636019109,,375.7,Braga
2026-09-05,19:50:09,Maripasa S.A.,755201178,,189.3,Braga
2026-09-05,19:50:09,Puerto Buenos Aires,352004466,ASTURIANO III,339.4,Braga
2026-09-05,19:50:09,Esso S.a.p.a.,701007053,,170.9,Braga
2026-09-05,19:50:09,Puerto Buenos Aires,755043000,AVA PAYAGUA,203.6,Braga
2026-09-05,19:50:09,Puerto Dock Sud,352287000,ELENA H,189.0,Braga
2026-09-05,20:00:10,Muelle Alumbrera,255915742,,161.8,SanLorenzo
2026-09-05,20:00:10,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,182.9,SanLorenzo
2026-09-05,20:00:10,Cofco Internacional Argentina S.A.,563169800,RUBY,148.7,SanLorenzo
2026-09-05,20:00:10,Vicentin S.A.I.C,357458000,BULK ITALY,200.6,SanLorenzo
2026-09-05,20:00:10,Terminal 6 S.A. Muelle Norte,636015600,F. F GLORY,153.5,SanLorenzo
2026-09-05,20:00:10,Terminal 6 S.A. Muelle Sur,538004481,AGIA PARASKEVI,130.6,SanLorenzo
2026-09-05,20:00:10,Louis Dreyfus y Cia. Ltda. Timbúes,341694002,H7 HSB5,343.1,SanLorenzo
2026-09-05,20:00:10,Cofco S.A.,636024698,MC CALYPSO,145.6,SanLorenzo
2026-09-05,20:00:10,Central Termoeléctrica Timbués Renova,636093258,EMMA JANNEKE,289.2,SanLorenzo
2026-09-05,20:00:10,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,152.3,SanLorenzo
2026-09-05,20:00:10,Terminal Chacabuco YPF,701001114,IGUAZU,118.2,SanLorenzo
2026-09-05,20:00:10,Central Termoeléctrica Timbués Renova,563234800,IVS DUNES,160.4,SanLorenzo
2026-09-05,20:00:10,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,188.8,SanLorenzo
2026-09-05,20:00:10,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,322.2,SanLorenzo
2026-09-05,20:00:10,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,188.5,SanLorenzo
2026-09-05,20:00:10,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,159.6,SanLorenzo
2026-09-05,20:00:10,Axion San Lorenzo,538009801,HELIOS,158.4,SanLorenzo
2026-09-05,20:00:10,Molinos Rí­o De La Plata,256672000,ARIETTA,371.5,SanLorenzo
2026-09-05,20:00:10,Terminal Chacabuco YPF,701001324,HALCON,115.5,SanLorenzo
2026-09-05,20:00:10,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,68.8,SanLorenzo
2026-09-05,20:00:10,Puerto San Lorenzo,563163900,ANNA SCHULTE,109.6,SanLorenzo
2026-09-05,20:00:10,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,215.9,SanLorenzo
2026-09-05,20:00:10,ADM Agro Terminal El Tránsito,563033900,TORM SUPREME,86.8,SanLorenzo
2026-09-05,20:00:10,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,104.2,SanLorenzo
2026-09-05,20:00:10,Yeruvá S.A.,701006899,DON BASILIO,80.1,SanLorenzo
2026-09-05,20:00:10,Cofco S.A.,701006396,VB RECOLETA,220.3,SanLorenzo
2026-09-05,20:00:10,Puerto Diamante,701006803,ANTONIO PUGLIESE,453.6,SanLorenzo
2026-09-05,20:00:10,Cargill S.A. Punta Alvear,538011430,SOFIA,109.7,SanLorenzo
2026-09-05,20:00:10,Puerto Villa Constitución Unidad II,701006679,,81.4,Rosario
2026-09-05,20:00:10,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,182.9,Rosario
2026-09-05,20:00:10,Vicentin S.A.I.C,357458000,BULK ITALY,200.6,Rosario
2026-09-05,20:00:10,Cofco S.A.,636024698,,145.6,Rosario
2026-09-05,20:00:10,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,152.3,Rosario
2026-09-05,20:00:10,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,188.8,Rosario
2026-09-05,20:00:10,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,322.2,Rosario
2026-09-05,20:00:10,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,188.5,Rosario
2026-09-05,20:00:10,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,538008276,PORT IMABARI,214.4,Rosario
2026-09-05,20:00:10,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,159.6,Rosario
2026-09-05,20:00:10,Axion San Lorenzo,538009801,HELIOS,158.4,Rosario
2026-09-05,20:00:10,Molinos Rí­o De La Plata,256672000,ARIETTA,371.5,Rosario
2026-09-05,20:00:10,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,68.8,Rosario
2026-09-05,20:00:10,Puerto San Lorenzo,563163900,ANNA SCHULTE,109.6,Rosario
2026-09-05,20:00:10,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,215.9,Rosario
2026-09-05,20:00:10,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,104.2,Rosario
2026-09-05,20:00:10,Yeruvá S.A.,701006899,DON BASILIO,80.1,Rosario
2026-09-05,20:00:10,Cofco S.A.,701006396,VB RECOLETA,220.3,Rosario
2026-09-05,20:00:10,Cargill S.A. Punta Alvear,538011430,SOFIA,109.7,Rosario
2026-09-05,20:00:10,Puerto Rosario,701001404,GUAZU PUCU,206.9,Rosario
2026-09-05,20:00:10,Siderca S.A.,636019109,JY LAKE,378.9,DelGuazu
2026-09-05,20:00:10,Terminal Zarate S.A.,636025521,ITHACA,128.8,DelGuazu
2026-09-05,20:00:10,R.h.a.s.a. - Pobater,701006513,AMANCAY,161.9,DelGuazu
2026-09-05,20:00:10,R.h.a.s.a. - Pobater,701006318,MAMACOTA,158.1,DelGuazu
2026-09-05,20:00:10,Esso S.a.p.a.,701137000,PUNTA PIRAMIDES,447.7,DelGuazu
2026-09-05,20:00:10,Maripasa S.A.,701006643,DON RAXYZ,213.7,DelGuazu
2026-09-05,20:00:10,Esso S.a.p.a.,701007053,B/T NANY,171.2,DelGuazu
2026-09-05,20:00:10,Terminal Zarate S.A.,755138000,INCANSABLE,65.0,DelGuazu
2026-09-05,20:00:10,Maripasa S.A.,755201178,NUAR B.,189.1,DelGuazu
2026-09-05,20:00:10,Carboclor S.A.,215622000,TAXIDIARA,110.7,DelGuazu
2026-09-05,20:00:10,Puerto Buenos Aires,352004466,ASTURIANO III,338.5,Braga
2026-09-05,20:00:10,Esso S.a.p.a.,701007053,,171.2,Braga
2026-09-05,20:00:10,Maripasa S.A.,755201178,,188.7,Braga
2026-09-05,20:00:10,Puerto Dock Sud,352287000,ELENA H,186.7,Braga
2026-09-05,20:00:10,Puerto Buenos Aires,755043000,AVA PAYAGUA,205.8,Braga
2026-09-05,20:00:10,Puerto Barranqueras,701006277,,457.0,BellaVista
2026-09-05,20:10:09,Muelle Alumbrera,255915742,BOCHEM CASABLANCA,161.1,SanLorenzo
2026-09-05,20:10:09,Louis Dreyfus y Cia. Ltda. Timbúes,341694002,H7 HSB5,319.3,SanLorenzo
2026-09-05,20:10:09,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,182.2,SanLorenzo
2026-09-05,20:10:09,Cofco Internacional Argentina S.A.,563169800,RUBY,149.9,SanLorenzo
2026-09-05,20:10:09,Vicentin S.A.I.C,357458000,BULK ITALY,199.9,SanLorenzo
2026-09-05,20:10:09,Terminal 6 S.A. Muelle Norte,636015600,F. F GLORY,154.2,SanLorenzo
2026-09-05,20:10:09,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,69.2,SanLorenzo
2026-09-05,20:10:09,Terminal 6 S.A. Muelle Sur,538004481,AGIA PARASKEVI,127.5,SanLorenzo
2026-09-05,20:10:09,Cofco S.A.,636024698,MC CALYPSO,146.1,SanLorenzo
2026-09-05,20:10:09,Central Termoeléctrica Timbués Renova,636093258,EMMA JANNEKE,290.1,SanLorenzo
2026-09-05,20:10:09,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,153.3,SanLorenzo
2026-09-05,20:10:09,Terminal Chacabuco YPF,701001114,IGUAZU,116.7,SanLorenzo
2026-09-05,20:10:09,Central Termoeléctrica Timbués Renova,563234800,IVS DUNES,160.2,SanLorenzo
2026-09-05,20:10:09,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,188.4,SanLorenzo
2026-09-05,20:10:09,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,322.1,SanLorenzo
2026-09-05,20:10:09,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,189.2,SanLorenzo
2026-09-05,20:10:09,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,156.5,SanLorenzo
2026-09-05,20:10:09,Molinos Rí­o De La Plata,256672000,ARIETTA,375.6,SanLorenzo
2026-09-05,20:10:09,Terminal Chacabuco YPF,701001324,HALCON,114.8,SanLorenzo
2026-09-05,20:10:09,Axion San Lorenzo,538009801,HELIOS,161.2,SanLorenzo
2026-09-05,20:10:09,Puerto San Lorenzo,563163900,ANNA SCHULTE,110.3,SanLorenzo
2026-09-05,20:10:09,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,217.3,SanLorenzo
2026-09-05,20:10:09,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,102.7,SanLorenzo
2026-09-05,20:10:09,ADM Agro Terminal El Tránsito,563033900,TORM SUPREME,86.8,SanLorenzo
2026-09-05,20:10:09,Yeruvá S.A.,701006899,DON BASILIO,80.6,SanLorenzo
2026-09-05,20:10:09,Cofco S.A.,701006396,VB RECOLETA,222.6,SanLorenzo
2026-09-05,20:10:09,Puerto Diamante,701006803,ANTONIO PUGLIESE,454.2,SanLorenzo
2026-09-05,20:10:09,Cargill S.A. Punta Alvear,538011430,SOFIA,111.0,SanLorenzo
2026-09-05,20:10:09,Axion San Lorenzo,538009801,HELIOS,158.2,Rosario
2026-09-05,20:10:09,Vicentin S.A.I.C,357458000,BULK ITALY,199.9,Rosario
2026-09-05,20:10:09,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,69.2,Rosario
2026-09-05,20:10:09,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,182.3,Rosario
2026-09-05,20:10:09,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,153.3,Rosario
2026-09-05,20:10:09,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,188.4,Rosario
2026-09-05,20:10:09,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,322.1,Rosario
2026-09-05,20:10:09,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,538008276,PORT IMABARI,213.5,Rosario
2026-09-05,20:10:09,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,189.2,Rosario
2026-09-05,20:10:09,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,156.5,Rosario
2026-09-05,20:10:09,Molinos Rí­o De La Plata,256672000,ARIETTA,375.6,Rosario
2026-09-05,20:10:09,Puerto San Lorenzo,563163900,ANNA SCHULTE,110.3,Rosario
2026-09-05,20:10:09,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,217.3,Rosario
2026-09-05,20:10:09,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,102.7,Rosario
2026-09-05,20:10:09,Yeruvá S.A.,701006899,DON BASILIO,80.6,Rosario
2026-09-05,20:10:09,Cofco S.A.,701006396,VB RECOLETA,222.6,Rosario
2026-09-05,20:10:09,Cargill S.A. Punta Alvear,538011430,SOFIA,111.0,Rosario
2026-09-05,20:10:09,Carboclor S.A.,215622000,TAXIDIARA,110.3,DelGuazu
2026-09-05,20:10:09,Siderca S.A.,636019109,JY LAKE,376.1,DelGuazu
2026-09-05,20:10:09,Terminal Zarate S.A.,636025521,ITHACA,133.9,DelGuazu
2026-09-05,20:10:09,R.h.a.s.a. - Pobater,701006318,MAMACOTA,159.4,DelGuazu
2026-09-05,20:10:09,Terminal Zarate S.A.,755138000,INCANSABLE,69.4,DelGuazu
2026-09-05,20:10:09,Esso S.a.p.a.,701007053,B/T NANY,171.9,DelGuazu
2026-09-05,20:10:09,Maripasa S.A.,755201178,NUAR B.,186.9,DelGuazu
2026-09-05,20:10:09,Esso S.a.p.a.,701137000,PUNTA PIRAMIDES,447.8,DelGuazu
2026-09-05,20:10:09,R.h.a.s.a. - Pobater,701006318,,158.8,Braga
2026-09-05,20:10:09,Carboclor S.A.,215622000,,113.5,Braga
2026-09-05,20:10:09,Puerto Buenos Aires,352004466,ASTURIANO III,340.9,Braga
2026-09-05,20:10:09,Maripasa S.A.,701006643,,214.8,Braga
2026-09-05,20:10:09,Maripasa S.A.,755201178,,185.7,Braga
2026-09-05,20:10:09,Esso S.a.p.a.,701007053,,171.9,Braga
2026-09-05,20:10:09,Terminal Zarate S.A.,755138000,,69.3,Braga
2026-09-05,20:10:09,Puerto Dock Sud,352287000,ELENA H,183.3,Braga
2026-09-05,20:10:09,Puerto Buenos Aires,755043000,AVA PAYAGUA,205.4,Braga
2026-09-05,20:10:09,Puerto Barranqueras,701006277,RAP,461.6,BellaVista
2026-09-05,20:20:09,Muelle Alumbrera,255915742,BOCHEM CASABLANCA,163.8,SanLorenzo
2026-09-05,20:20:09,Cofco Internacional Argentina S.A.,563169800,RUBY,148.7,SanLorenzo
2026-09-05,20:20:09,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,69.1,SanLorenzo
2026-09-05,20:20:09,Vicentin S.A.I.C,357458000,BULK ITALY,200.5,SanLorenzo
2026-09-05,20:20:09,Terminal 6 S.A. Muelle Norte,636015600,F. F GLORY,153.0,SanLorenzo
2026-09-05,20:20:09,Terminal 6 S.A. Muelle Sur,538004481,AGIA PARASKEVI,127.4,SanLorenzo
2026-09-05,20:20:09,Louis Dreyfus y Cia. Ltda. Timbúes,341694002,H7 HSB5,328.1,SanLorenzo
2026-09-05,20:20:09,Cofco S.A.,636024698,MC CALYPSO,146.6,SanLorenzo
2026-09-05,20:20:09,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,182.3,SanLorenzo
2026-09-05,20:20:09,Central Termoeléctrica Timbués Renova,636093258,EMMA JANNEKE,290.0,SanLorenzo
2026-09-05,20:20:09,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,152.5,SanLorenzo
2026-09-05,20:20:09,Terminal Chacabuco YPF,701001114,IGUAZU,119.5,SanLorenzo
2026-09-05,20:20:09,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,188.4,SanLorenzo
2026-09-05,20:20:09,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,188.6,SanLorenzo
2026-09-05,20:20:09,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,155.1,SanLorenzo
2026-09-05,20:20:09,Molinos Rí­o De La Plata,256672000,ARIETTA,374.6,SanLorenzo
2026-09-05,20:20:09,Terminal Chacabuco YPF,701001324,HALCON,115.5,SanLorenzo
2026-09-05,20:20:09,Axion San Lorenzo,538009801,HELIOS,158.8,SanLorenzo
2026-09-05,20:20:09,Puerto San Lorenzo,563163900,ANNA SCHULTE,107.5,SanLorenzo
2026-09-05,20:20:09,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,216.9,SanLorenzo
2026-09-05,20:20:09,ADM Agro Terminal El Tránsito,563033900,TORM SUPREME,88.5,SanLorenzo
